,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
647,2022-10-10,1665334800,24.7,16.2,18.5,24.7,16.2,18.5,12.1,67.0,0.0,0.0,0.0,,0.0,0.0,51.5,27.7,18.7,1020.5,60.4,20.2,113.8,9.8,5.0,10.0,05:46:59,1665355619,17:32:51,1665397971.0,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
648,2022-10-11,1665421200,26.4,14.0,19.1,26.4,14.0,19.1,11.7,63.8,0.0,0.0,0.0,,0.0,0.0,22.0,14.8,27.5,1017.7,9.5,20.2,265.4,22.9,9.0,10.0,05:47:20,1665442040,17:31:59,1665484319.0,0.54,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
649,2022-10-12,1665507600,27.1,14.5,19.6,26.9,14.5,19.6,11.3,61.7,0.0,0.0,0.0,,0.0,0.0,18.0,10.8,26.5,1016.1,12.0,20.2,265.2,22.9,9.0,10.0,05:47:41,1665528461,17:31:07,1665570667.0,0.58,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
650,2022-10-13,1665594000,29.1,15.3,21.0,29.3,15.3,21.0,11.3,55.8,0.0,0.0,0.0,,0.0,0.0,18.0,13.7,19.9,1014.6,31.4,20.2,265.1,22.9,9.0,10.0,05:48:02,1665614882,17:30:15,1665657015.0,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
651,2022-10-14,1665680400,28.9,15.5,20.8,28.1,15.5,20.8,11.8,58.7,0.0,0.0,0.0,,0.0,0.0,30.6,20.2,20.7,1013.2,51.0,20.6,245.4,21.2,9.0,10.0,05:48:24,1665701304,17:29:24,1665743364.0,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
652,2022-10-15,1665766800,28.7,16.2,21.0,27.8,16.2,21.0,11.9,58.2,0.002,100.0,4.17,['rain'],0.0,0.0,40.0,19.8,21.3,1013.1,80.3,20.2,243.1,20.9,8.0,10.0,05:48:47,1665787727,17:28:34,1665829714.0,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
653,2022-10-16,1665853200,29.7,14.6,21.7,29.2,14.6,21.7,13.7,63.0,0.0,0.0,0.0,,0.0,0.0,53.3,27.4,14.6,1014.2,62.4,20.2,263.9,22.9,9.0,10.0,05:49:10,1665874150,17:27:45,1665916065.0,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
654,2022-10-17,1665939600,29.2,17.2,22.7,28.5,17.2,22.6,12.9,56.3,0.0,0.0,0.0,,0.0,0.0,52.6,30.2,11.9,1014.5,83.1,21.0,262.1,22.5,9.0,10.0,05:49:33,1665960573,17:26:56,1666002416.0,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
655,2022-10-18,1666026000,28.4,16.8,21.0,27.6,16.8,20.9,10.2,51.9,0.0,0.0,0.0,,0.0,0.0,51.8,28.1,17.0,1015.8,86.5,20.9,242.7,21.1,8.0,10.0,05:49:57,1666046997,17:26:08,1666088768.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
656,2022-10-19,1666112400,22.0,12.3,16.0,22.0,12.3,16.0,10.5,72.3,18.989,100.0,12.5,['rain'],0.0,0.0,39.2,13.3,9.0,1017.1,99.2,17.9,23.2,2.0,1.0,10.0,05:50:21,1666133421,17:25:21,1666175121.0,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']"
657,2022-10-20,1666198800,16.2,13.2,14.6,16.2,13.2,14.6,13.7,94.8,40.994,100.0,20.83,['rain'],0.0,0.0,27.7,12.6,4.7,1017.9,99.9,17.1,32.4,2.9,3.0,10.0,05:50:46,1666219846,17:24:34,1666261474.0,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']"
658,2022-10-21,1666285200,24.1,15.3,18.5,24.1,15.3,18.5,16.8,90.1,12.989,100.0,16.67,['rain'],0.0,0.0,18.0,9.0,3.8,1018.2,88.4,19.5,88.9,7.4,5.0,10.0,05:51:11,1666306271,17:23:48,1666347828.0,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']"
659,2022-10-22,1666371600,29.9,18.0,23.2,32.0,18.0,23.6,18.9,78.2,0.0,0.0,0.0,,0.0,0.0,17.6,12.6,24.1,1016.6,42.5,20.2,244.6,21.2,9.0,10.0,05:51:36,1666392696,17:23:04,1666434184.0,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
660,2022-10-23,1666458000,30.7,18.7,24.4,33.4,18.7,24.8,19.0,74.0,0.0,0.0,0.0,,0.0,0.0,18.0,11.9,25.8,1014.8,10.1,19.7,244.0,21.2,8.0,10.0,05:52:02,1666479122,17:22:20,1666520540.0,0.93,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
661,2022-10-24,1666544400,30.4,19.1,24.2,32.2,19.1,24.6,18.2,70.9,0.0,0.0,0.0,,0.0,0.0,18.0,11.2,47.6,1014.1,13.5,19.7,243.3,21.2,9.0,10.0,05:52:29,1666565549,17:21:37,1666606897.0,0.96,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
662,2022-10-25,1666630800,27.4,20.4,23.1,29.4,20.4,23.3,19.5,81.1,0.2,100.0,4.17,['rain'],0.0,0.0,18.0,10.8,196.0,1015.7,79.6,20.2,149.0,12.9,7.0,10.0,05:52:56,1666651976,17:20:55,1666693255.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
663,2022-10-26,1666717200,28.4,18.8,23.4,30.6,18.8,23.8,19.8,81.4,0.1,100.0,4.17,['rain'],0.0,0.0,14.4,10.8,183.1,1014.6,76.2,20.2,187.4,16.4,8.0,10.0,05:53:24,1666738404,17:20:14,1666779614.0,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
664,2022-10-27,1666803600,28.5,19.2,23.7,30.5,19.2,24.0,19.1,76.8,0.0,0.0,0.0,['rain'],0.0,0.0,14.4,9.0,148.9,1014.3,41.5,19.6,212.4,18.3,8.0,10.0,05:53:52,1666824832,17:19:33,1666865973.0,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
665,2022-10-28,1666890000,28.1,18.9,23.1,30.4,18.9,23.4,18.9,78.2,0.7,100.0,12.5,['rain'],0.0,0.0,18.0,10.8,53.1,1015.0,32.4,18.5,166.5,14.2,7.0,10.0,05:54:21,1666911261,17:18:54,1666952334.0,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']"
666,2022-10-29,1666976400,27.9,17.5,22.5,29.2,17.5,22.6,17.0,72.4,0.0,0.0,0.0,,0.0,0.0,18.0,10.8,26.6,1015.0,15.9,19.8,238.4,20.5,8.0,10.0,05:54:50,1666997690,17:18:16,1667038696.0,0.13,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
667,2022-10-30,1667062800,27.4,17.6,22.1,28.6,17.6,22.2,17.0,74.3,0.0,0.0,0.0,,0.0,0.0,41.8,19.8,20.0,1014.0,22.8,19.2,236.7,20.5,8.0,10.0,05:55:19,1667084119,17:17:39,1667125059.0,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
668,2022-10-31,1667149200,26.1,18.1,21.6,26.1,18.1,21.6,13.9,62.7,0.0,0.0,0.0,,0.0,0.0,51.1,29.9,14.9,1014.6,53.0,20.2,240.7,20.8,9.0,10.0,05:55:50,1667170550,17:17:03,1667211423.0,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
669,2022-11-01,1667235600,27.4,14.2,19.9,26.9,14.2,19.8,11.1,60.2,0.0,0.0,0.0,,0.0,0.0,51.5,27.0,16.1,1014.0,94.6,20.0,212.2,18.3,8.0,10.0,05:56:20,1667256980,17:16:28,1667297788.0,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"['48830099999', 'remote', '59417099999']"
670,2022-11-02,1667322000,26.7,12.4,19.3,26.7,12.4,19.3,10.2,59.0,0.0,0.0,0.0,,0.0,0.0,25.9,15.5,24.1,1012.1,43.2,20.2,248.2,21.5,9.0,10.0,05:56:52,1667343412,17:15:54,1667384154.0,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
671,2022-11-03,1667408400,27.4,12.7,20.0,27.3,12.7,20.0,11.6,61.1,0.0,0.0,0.0,,0.0,0.0,14.4,11.5,20.6,1013.3,68.7,20.6,222.0,19.1,8.0,10.0,05:57:23,1667429843,17:15:22,1667470522.0,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
672,2022-11-04,1667494800,27.4,16.4,20.9,27.9,16.4,21.0,14.0,66.4,0.0,0.0,0.0,,0.0,0.0,21.6,14.0,28.2,1016.3,60.6,20.2,223.2,19.4,8.0,10.0,05:57:56,1667516276,17:14:50,1667556890.0,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
673,2022-11-05,1667581200,25.9,15.3,20.1,25.9,15.3,20.1,13.4,67.6,0.0,0.0,0.0,,0.0,0.0,23.0,15.1,28.7,1018.4,9.8,19.6,233.1,20.1,8.0,10.0,05:58:28,1667602708,17:14:20,1667643260.0,0.38,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
674,2022-11-06,1667667600,26.1,13.8,19.3,26.1,13.8,19.3,13.0,69.0,0.0,0.0,0.0,,0.0,0.0,21.6,7.9,31.6,1017.7,0.0,19.8,232.1,20.1,8.0,10.0,05:59:02,1667689142,17:13:51,1667729631.0,0.42,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
675,2022-11-07,1667754000,26.9,15.5,20.8,27.2,15.5,20.8,15.6,74.2,0.1,100.0,4.17,['rain'],0.0,0.0,10.8,7.2,295.0,1016.2,42.4,19.8,213.4,18.4,8.0,10.0,05:59:35,1667775575,17:13:23,1667816003.0,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
676,2022-11-08,1667840400,28.2,14.7,20.9,28.5,14.7,20.9,14.8,71.0,0.0,0.0,0.0,,0.0,0.0,10.8,6.5,276.5,1016.5,4.1,19.4,231.5,20.1,8.0,10.0,06:00:10,1667862010,17:12:56,1667902376.0,0.5,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
677,2022-11-09,1667926800,28.4,15.4,21.3,29.3,15.4,21.4,16.0,74.3,0.0,0.0,0.0,,0.0,0.0,12.6,11.2,211.4,1016.1,11.3,19.1,223.2,19.3,8.0,10.0,06:00:44,1667948444,17:12:30,1667988750.0,0.52,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
678,2022-11-10,1668013200,26.8,17.7,21.8,27.8,17.7,21.8,18.8,84.2,0.5,100.0,16.67,['rain'],0.0,0.0,18.0,10.8,163.1,1015.4,47.0,19.3,131.6,11.4,6.0,10.0,06:01:19,1668034879,17:12:06,1668075126.0,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']"
679,2022-11-11,1668099600,29.7,17.4,22.5,31.9,17.4,22.8,18.9,81.4,0.2,100.0,8.33,['rain'],0.0,0.0,15.8,13.3,181.6,1014.6,24.7,20.2,199.6,17.3,7.0,10.0,06:01:55,1668121315,17:11:43,1668161503.0,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
680,2022-11-12,1668186000,29.4,17.9,23.0,31.3,17.9,23.3,18.6,78.3,0.1,100.0,4.17,['rain'],0.0,0.0,18.0,13.0,190.2,1013.3,19.0,20.2,217.2,18.7,8.0,10.0,06:02:31,1668207751,17:11:22,1668247882.0,0.62,Rain,Clear conditions throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']"
681,2022-11-13,1668272400,29.3,17.8,22.8,29.6,17.8,23.1,18.2,77.1,0.0,0.0,0.0,,0.0,0.0,18.0,12.2,154.4,1014.2,39.7,19.7,186.7,16.1,8.0,10.0,06:03:08,1668294188,17:11:01,1668334261.0,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
682,2022-11-14,1668358800,28.9,19.8,23.5,32.1,19.8,23.9,19.1,77.6,0.1,100.0,4.17,['rain'],0.0,0.0,14.4,9.4,147.8,1014.3,72.2,19.8,143.5,12.5,7.0,10.0,06:03:44,1668380624,17:10:42,1668420642.0,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
683,2022-11-15,1668445200,27.6,19.4,23.0,29.1,19.4,23.2,20.0,84.5,0.2,100.0,4.17,['rain'],0.0,0.0,18.0,10.4,138.5,1013.3,64.1,18.0,150.8,13.1,6.0,10.0,06:04:22,1668467062,17:10:25,1668507025.0,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
684,2022-11-16,1668531600,28.1,19.4,23.1,30.5,19.4,23.4,20.4,85.8,0.9,100.0,25.0,['rain'],0.0,0.0,25.2,12.6,147.5,1011.8,50.8,18.0,151.0,13.0,6.0,10.0,06:04:59,1668553499,17:10:09,1668593409.0,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote']"
685,2022-11-17,1668618000,28.5,19.6,23.6,30.7,19.6,24.0,20.6,84.6,6.0,100.0,4.17,['rain'],0.0,0.0,24.5,12.2,143.2,1011.5,48.1,18.0,146.7,12.6,7.0,10.0,06:05:37,1668639937,17:09:54,1668679794.0,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote']"
686,2022-11-18,1668704400,29.8,20.0,24.1,33.8,20.0,24.5,20.6,82.0,0.001,100.0,4.17,['rain'],0.0,0.0,18.0,13.3,153.3,1012.8,69.5,19.5,132.7,11.5,6.0,10.0,06:06:15,1668726375,17:09:40,1668766180.0,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']"
687,2022-11-19,1668790800,28.4,20.2,23.6,29.8,20.2,23.9,20.1,81.8,1.997,100.0,4.17,['rain'],0.0,0.0,25.2,7.9,55.9,1013.7,90.6,18.6,151.5,13.1,7.0,10.0,06:06:54,1668812814,17:09:28,1668852568.0,0.85,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
688,2022-11-20,1668877200,25.1,18.9,21.1,25.1,18.9,21.1,18.5,86.2,0.998,100.0,4.17,['rain'],0.0,0.0,25.2,8.3,10.2,1013.3,68.3,19.1,136.0,11.8,6.0,10.0,06:07:33,1668899253,17:09:17,1668938957.0,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']"
689,2022-11-21,1668963600,27.6,18.1,21.8,28.0,18.1,21.8,18.1,80.8,0.1,100.0,4.17,['rain'],0.0,0.0,14.4,8.6,66.3,1011.5,47.6,19.4,131.5,11.2,6.0,10.0,06:08:12,1668985692,17:09:08,1669025348.0,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
690,2022-11-22,1669050000,25.5,20.0,22.4,25.5,20.0,22.4,19.2,82.5,0.1,100.0,4.17,['rain'],0.0,0.0,14.4,10.4,35.6,1011.4,89.4,19.3,76.2,6.4,5.0,10.0,06:08:51,1669072131,17:09:00,1669111740.0,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']"
691,2022-11-23,1669136400,24.3,19.6,21.7,24.3,19.6,21.7,20.2,91.6,0.405,100.0,12.5,['rain'],0.0,0.0,20.9,11.2,22.9,1012.3,91.8,17.8,73.3,6.2,3.0,10.0,06:09:30,1669158570,17:08:53,1669198133.0,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']"
692,2022-11-24,1669222800,22.8,18.4,20.0,22.8,18.4,20.0,18.8,93.1,3.996,100.0,12.5,['rain'],0.0,0.0,18.0,10.8,17.2,1013.7,99.7,15.9,39.3,3.4,2.0,10.0,06:10:10,1669245010,17:08:48,1669284528.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']"
693,2022-11-25,1669309200,23.5,19.0,20.6,23.5,19.0,20.6,19.6,93.7,2.304,100.0,20.83,['rain'],0.0,0.0,14.4,6.5,18.3,1014.3,99.8,16.7,57.7,4.8,4.0,10.0,06:10:50,1669331450,17:08:44,1669370924.0,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']"
694,2022-11-26,1669395600,21.6,19.5,20.4,21.6,19.5,20.4,19.8,96.3,20.973,100.0,25.0,['rain'],0.0,0.0,14.4,7.2,48.9,1012.8,96.6,15.0,30.6,2.6,3.0,10.0,06:11:30,1669417890,17:08:42,1669457322.0,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']"
695,2022-11-27,1669482000,27.1,20.5,23.3,29.7,20.5,23.5,21.5,89.8,0.602,100.0,4.17,['rain'],0.0,0.0,42.8,24.5,179.8,1008.6,66.5,18.7,113.0,9.8,6.0,30.0,06:12:10,1669504330,17:08:41,1669543721.0,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']"
696,2022-11-28,1669568400,29.4,21.3,24.1,33.5,21.3,24.6,22.0,88.7,0.1,100.0,4.17,['rain'],0.0,0.0,32.4,19.8,176.8,1008.0,57.7,20.2,89.2,7.8,4.0,60.0,06:12:50,1669590770,17:08:41,1669630121.0,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']"
697,2022-11-29,1669654800,29.2,21.0,24.5,33.5,21.0,25.4,22.2,87.8,1.0,100.0,25.0,['rain'],0.0,0.0,23.4,15.8,171.2,1009.8,51.8,20.2,149.4,12.9,6.0,60.0,06:13:30,1669677210,17:08:43,1669716523.0,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']"
698,2022-11-30,1669741200,27.3,12.4,19.5,30.0,12.4,19.6,17.7,89.6,6.989,100.0,8.33,['rain'],0.0,0.0,36.0,15.8,34.0,1015.2,76.4,18.3,72.7,6.3,5.0,10.0,06:14:10,1669763650,17:08:46,1669802926.0,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']"
699,2022-12-01,1669827600,13.1,7.0,9.6,13.1,4.3,8.4,7.6,87.1,6.61,100.0,25.0,['rain'],0.0,0.0,32.4,15.8,17.9,1021.2,99.9,18.9,11.5,1.0,0.0,10.0,06:14:50,1669850090,17:08:50,1669889330.0,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']"
700,2022-12-02,1669914000,13.9,5.9,9.0,13.9,2.7,7.4,5.8,81.0,0.1,100.0,4.17,['rain'],0.0,0.0,30.6,15.8,23.7,1021.2,92.7,19.8,51.1,4.4,2.0,10.0,06:15:30,1669936530,17:08:56,1669975736.0,0.29,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']"
701,2022-12-03,1670000400,17.5,9.4,13.1,17.5,8.6,12.9,9.4,78.6,0.0,0.0,0.0,['rain'],0.0,0.0,18.0,7.9,24.6,1017.4,97.1,20.2,97.5,8.5,6.0,10.0,06:16:09,1670022969,17:09:04,1670062144.0,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"['48830099999', 'remote', '59417099999']"
702,2022-12-04,1670086800,14.6,10.2,12.0,14.6,10.2,12.0,10.8,92.0,0.1,100.0,4.17,['rain'],0.0,0.0,25.9,12.6,19.2,1019.5,99.2,18.7,17.9,1.5,1.0,10.0,06:16:49,1670109409,17:09:12,1670148552.0,0.36,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']"
703,2022-12-05,1670173200,15.9,9.2,11.3,15.9,6.6,10.7,8.4,82.7,0.002,100.0,4.17,['rain'],0.0,0.0,49.3,17.6,20.1,1022.0,97.6,20.2,39.3,3.6,2.0,10.0,06:17:28,1670195848,17:09:22,1670234962.0,0.4,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']"
704,2022-12-06,1670259600,16.8,9.9,13.2,16.8,8.3,13.1,8.0,71.2,0.0,0.0,0.0,,0.0,0.0,21.6,10.8,20.6,1019.1,84.8,20.2,153.6,13.3,7.0,10.0,06:18:07,1670282287,17:09:34,1670321374.0,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
705,2022-12-07,1670346000,15.2,11.1,12.7,15.2,11.1,12.7,8.7,76.9,0.1,100.0,4.17,['rain'],0.0,0.0,18.0,10.8,20.6,1019.0,99.5,20.0,41.4,3.6,2.0,10.0,06:18:46,1670368726,17:09:46,1670407786.0,0.47,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']"
706,2022-12-08,1670432400,14.9,11.6,12.6,14.9,11.6,12.6,10.8,88.5,0.2,100.0,4.17,['rain'],0.0,0.0,14.8,9.4,19.7,1018.6,100.0,17.9,25.4,2.1,1.0,10.0,06:19:25,1670455165,17:10:00,1670494200.0,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']"
707,2022-12-09,1670518800,15.0,11.6,13.4,15.0,11.6,13.4,11.1,86.3,0.2,100.0,8.33,['rain'],0.0,0.0,15.5,10.8,17.9,1017.0,100.0,17.4,57.1,4.9,2.0,10.0,06:20:03,1670541603,17:10:15,1670580615.0,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']"
708,2022-12-10,1670605200,16.4,13.0,14.4,16.4,13.0,14.4,11.6,83.6,0.399,100.0,4.17,['rain'],0.0,0.0,15.8,9.7,22.7,1016.5,100.0,19.2,30.7,2.7,1.0,10.0,06:20:41,1670628041,17:10:32,1670667032.0,0.57,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']"
709,2022-12-11,1670691600,18.9,13.3,15.2,18.9,13.3,15.2,9.2,68.4,0.0,0.0,0.0,,0.0,0.0,25.9,13.0,32.8,1017.6,90.8,20.2,97.2,8.6,4.0,10.0,06:21:18,1670714478,17:10:50,1670753450.0,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"['48830099999', 'remote', '59417099999']"
710,2022-12-12,1670778000,19.4,10.6,14.3,19.4,10.6,14.3,6.4,60.1,0.0,0.0,0.0,,0.0,0.0,32.0,19.1,29.2,1019.9,54.3,20.2,115.7,9.8,6.0,10.0,06:21:55,1670800915,17:11:08,1670839868.0,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
711,2022-12-13,1670864400,19.6,8.2,13.0,19.6,7.2,12.8,3.7,55.7,0.0,0.0,0.0,,0.0,0.0,21.6,9.7,26.5,1019.8,13.6,20.0,205.4,17.7,8.0,10.0,06:22:31,1670887351,17:11:29,1670926289.0,0.67,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
712,2022-12-14,1670950800,19.4,8.1,13.2,19.4,6.6,12.9,3.0,51.4,0.0,0.0,0.0,,0.0,0.0,31.7,21.6,16.6,1021.4,32.1,20.2,203.3,17.5,7.0,10.0,06:23:07,1670973787,17:11:50,1671012710.0,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
713,2022-12-15,1671037200,21.7,5.9,13.4,21.7,5.9,13.3,4.6,57.9,0.0,0.0,0.0,,0.0,0.0,14.4,11.5,174.6,1016.5,1.7,20.2,202.3,17.5,7.0,10.0,06:23:42,1671060222,17:12:12,1671099132.0,0.73,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
714,2022-12-16,1671123600,21.2,8.4,15.1,21.2,8.4,15.1,8.1,64.7,0.0,0.0,0.0,,0.0,0.0,33.1,13.7,29.3,1017.3,35.9,20.6,152.0,13.0,6.0,10.0,06:24:17,1671146657,17:12:36,1671185556.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
715,2022-12-17,1671210000,17.6,10.1,12.9,17.6,10.1,12.9,2.0,47.7,0.0,0.0,0.0,,0.0,0.0,58.0,39.6,20.9,1026.3,64.6,20.2,164.2,14.3,7.0,10.0,06:24:51,1671233091,17:13:01,1671271981.0,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
716,2022-12-18,1671296400,16.7,6.9,11.5,16.7,5.9,10.9,-2.8,37.9,0.0,0.0,0.0,,0.0,0.0,44.3,22.3,25.6,1026.3,71.7,20.2,190.7,16.5,8.0,10.0,06:25:24,1671319524,17:13:27,1671358407.0,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
717,2022-12-19,1671382800,18.9,3.7,10.9,18.9,3.7,10.7,-2.0,45.1,0.0,0.0,0.0,,0.0,0.0,21.6,8.3,57.3,1020.2,6.3,20.2,206.0,18.0,8.0,10.0,06:25:57,1671405957,17:13:53,1671444833.0,0.86,Clear,Clear conditions throughout the day.,clear-day,"['48830099999', 'remote', '59417099999']"
718,2022-12-20,1671469200,22.5,5.1,14.0,22.5,5.1,14.0,3.3,50.7,0.0,0.0,0.0,,0.0,0.0,33.5,10.1,67.4,1016.8,38.7,20.2,201.6,17.5,7.0,10.0,06:26:28,1671492388,17:14:21,1671531261.0,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']"
